Name	Prop quality	Item ID	Type of props	specific category	Detail	Platinum level	Level	Magic attribute ID1	Param1	Magic 1 starting value 1	Magic 1 end value 1	Magic 1 is worth 1	Magic 1 starting value 2	Magic 1 end value 2	Magic 1 is worth 2	Magic 1 starting value 3	Magic 1 end value 3	Magic 1 is worth 3	Magic 1 starting value 4	Magic 1 end value 4	Magic 1 is worth 4	Magic 1 starting value 5	Magic 1 end value 5	Magic 1 is worth 5	Magic attribute ID2	Param2	Magic 2 starting value 1	Magic 2 end value 1	Magic 2 is worth 1	Magic 2 starting value 2	Magic 2 end value 2	Magic 2 is worth 2	Magic 2 starting value 3	Magic 2 end value 3	Magic 2 is worth 3	Magic 2 starting value 4	Magic 2 end value 4	Magic 2 is worth 4	Magic 2 starting value 5	Magic 2 end value 5	Magic 2 is worth 5	Magic attribute ID3	Param3	Magic 3 starting value 1	Magic 3 end value 1	Magic 3 is worth 1	Magic 3 starting value 2	Magic 3 end value 2	Magic 3 is worth 2	Magic 3 starting value 3	Magic 3 end value 3	Magic 3 is worth 3	Magic 3 starting value 4	Magic 3 end value 4	Magic 3 is worth 4	Magic 3 starting value 5	Magic 3 end value 5	Magic 3 is worth 5	Magic attribute ID4	Param4	Magic 4 starting value 1	Magic 4 end value 1	Magic 4 is worth 1	Magic 4 starting value 2	Magic 4 end value 2	Magic 4 is worth 2	Magic 4 starting value 3	Magic 43 end value 3	Magic 4 is worth 3	Magic 4 starting value 4	Magic 4 end value 4	Magic 4 is worth 4	Magic 4 starting value 5	Magic 4 end value 5	Magic 4 is worth 5	Tinh hån th¹ch	Tµi phó
[???]???????0	4	68	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????1	4	68	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????2	4	68	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????3	4	68	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????4	4	68	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????5	4	68	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????6	4	68	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????7	4	68	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????8	4	68	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????9	4	68	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????10	4	68	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????0	4	69	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????1	4	69	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????2	4	69	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????3	4	69	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????4	4	69	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????5	4	69	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????6	4	69	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????7	4	69	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????8	4	69	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????9	4	69	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.610.912	20.610.912
[???]???????10	4	69	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????0	4	70	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????1	4	70	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????2	4	70	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????3	4	70	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????4	4	70	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????5	4	70	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????6	4	70	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????7	4	70	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????8	4	70	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????9	4	70	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1.883.308	1.883.308
[???]???????10	4	70	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48776	48776
[???]???????0	4	71	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49056	49056
[???]???????1	4	71	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49616	49616
[???]???????2	4	71	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50456	50456
[???]???????3	4	71	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51576	51576
[???]???????4	4	71	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52976	52976
[???]???????5	4	71	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55076	55076
[???]???????6	4	71	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59276	59276
[???]???????7	4	71	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66276	66276
[???]???????8	4	71	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77476	77476
[???]???????9	4	71	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94276	94276
[???]???????10	4	71	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????0	4	72	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????1	4	72	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????2	4	72	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????3	4	72	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????4	4	72	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????5	4	72	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????6	4	72	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????7	4	72	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????8	4	72	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????9	4	72	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2.138.388	2.138.388
[???]???????10	4	72	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????0	4	73	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????1	4	73	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????2	4	73	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????3	4	73	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????4	4	73	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????5	4	73	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????6	4	73	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????7	4	73	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????8	4	73	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????9	4	73	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31360	31360
[???]???????10	4	73	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12192	12192
[???]????????0	4	74	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13269	13269
[???]????????1	4	74	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15423	15423
[???]????????2	4	74	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18115	18115
[???]????????3	4	74	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21346	21346
[???]????????4	4	74	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25115	25115
[???]????????5	4	74	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16.093.588	16.093.588
[???]????????6	4	74	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22.813.588	22.813.588
[???]????????7	4	74	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34.013.588	34.013.588
[???]????????8	4	74	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51.933.588	51.933.588
[???]????????9	4	74	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	78.813.588	78.813.588
[???]????????10	4	74	-1	-1	-1	10	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43.850.912	43.850.912
[???]??????0	4	75	-1	-1	-1	0	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46.090.912	46.090.912
[???]??????1	4	75	-1	-1	-1	1	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50.570.912	50.570.912
[???]??????2	4	75	-1	-1	-1	2	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57.290.912	57.290.912
[???]??????3	4	75	-1	-1	-1	3	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	66.250.912	66.250.912
[???]??????4	4	75	-1	-1	-1	4	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77.450.912	77.450.912
[???]??????5	4	75	-1	-1	-1	5	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94.250.912	94.250.912
[???]??????6	4	75	-1	-1	-1	6	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	127.850.912	127.850.912
[???]??????7	4	75	-1	-1	-1	7	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	183.850.912	183.850.912
[???]??????8	4	75	-1	-1	-1	8	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	273.450.912	273.450.912
[???]??????9	4	75	-1	-1	-1	9	10	-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	0	-1	-1	0										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	407.850.912	407.850.912
