Ãû³Æ	µÀ¾ßÖÖÀà	¾ßÌåÀà±ğ	ÏêÏ¸Àà±ğ	¶¯»­ÎÄ¼şÃû	¶ÔÓ¦Îï¼şË÷Òı	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåĞĞÊôĞÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµş·Å	»ù´¡ÊôĞÔ1ÀàĞÍ	»ù´¡ÊôĞÔ1×îĞ¡Öµ	»ù´¡ÊôĞÔ1×î´óÖµ	»ù´¡ÊôĞÔ2ÀàĞÍ	»ù´¡ÊôĞÔ2×îĞ¡Öµ	»ù´¡ÊôĞÔ2×î´óÖµ	»ù´¡ÊôĞÔ3ÀàĞÍ	»ù´¡ÊôĞÔ3×îĞ¡Öµ	»ù´¡ÊôĞÔ3×î´óÖµ	»ù´¡ÊôĞÔ4ÀàĞÍ	»ù´¡ÊôĞÔ4×îĞ¡Öµ	»ù´¡ÊôĞÔ4×î´óÖµ	»ù´¡ÊôĞÔ5ÀàĞÍ	»ù´¡ÊôĞÔ5×îĞ¡Öµ	»ù´¡ÊôĞÔ5×î´óÖµ	»ù´¡ÊôĞÔ6ÀàĞÍ	»ù´¡ÊôĞÔ6×îĞ¡Öµ	»ù´¡ÊôĞÔ6×î´óÖµ	»ù´¡ÊôĞÔ7ÀàĞÍ	»ù´¡ÊôĞÔ7×îĞ¡Öµ	»ù´¡ÊôĞÔ7×î´óÖµ	ĞèÇóÊôĞÔ1ÀàĞÍ	ĞèÇóÊôĞÔ1ÊıÖµ	ĞèÇóÊôĞÔ2ÀàĞÍ	ĞèÇóÊôĞÔ2ÊıÖµ	ĞèÇóÊôĞÔ3ÀàĞÍ	ĞèÇóÊôĞÔ3ÊıÖµ	ĞèÇóÊôĞÔ4ÀàĞÍ	ĞèÇóÊôĞÔ4ÊıÖµ	ĞèÇóÊôĞÔ5ÀàĞÍ	ĞèÇóÊôĞÔ5ÊıÖµ	ĞèÇóÊôĞÔ6ÀàĞÍ	ĞèÇóÊôĞÔ6ÊıÖµ
Ngän Giã Sa M¹c	0	10	78	\image\item\equip\horse\horse014.spr	40	2	3	"§¹p giã mµ ®i, b­íc ch©n nhÑ tùa l«ng hång"	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Ngän Giã Sa M¹c	0	10	78	\image\item\equip\horse\horse014.spr	40	2	3	"§¹p giã mµ ®i, b­íc ch©n nhÑ tùa l«ng hång"	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Hµnh Gi¶ Sa M¹c	0	10	79	\image\item\equip\horse\horse016.spr	40	2	3	"V¹n nÎo ®­êng xa, lÆng lÏ gi÷a giã c¸t sa m¹c"	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
NguyÖt Hoa-Lan	0	10	80	\image\item\equip\horse\baiyangtuoda.spr	40	2	3	"Qu©n bÊt kiÕn tÈu m· xuyªn hµnh tuyÕt h¶i biªn, b×nh sa m·ng m·ng hoµng nhËp thiªn."	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (§á)	0	10	81	\image\item\equip\horse\hongyangtuoda.spr	40	2	3	"Sanh ca liÖu l­îng tïy phong khø, tri tËn quan s¬n ®Ö kû trïng."	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
L¹c §µ Kh«ng B­íu (Lôc)	0	10	82	\image\item\equip\horse\lvyangtuoda.spr	40	2	3	Bôi mï theo vã ngùa tung lªn<enter>th¼ng vÒ phİa t©y<enter>Vã ngùa th¼ng vÒ ph­¬ng b¾c...	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
B«n L«i	0	10	83	\image\item\equip\horse\huangshizi.spr	40	2	3	"Dòng m·nh siªu phµm, ng­êi ®­îc së h÷u th× thËt may m¾n."	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
TuyÖt ThÕ TuyÕt Vò	0	10	84	\image\item\equip\horse\jueshixueyu.spr	40	2	3	"B¹ch m· cao quı linh ho¹t, cùc k× hiÕm thÊy."	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	3	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	4	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	5	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	6	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	7	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	8	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	9	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Thanh Huy	0	10	85	\image\item\equip\horse\gumu_01a0.spr	40	2	3	"Tïy phong ly tró, d¹ ®¹p thanh huy.<enter><enter><color=gold>Thó c­ìi trung cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-Trung]<color>"	5	500000	10	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Trôc Qu©n	0	10	86	\image\item\equip\horse\gumu_02a0.spr	40	2	3	"L­¬ng thÇn b¹c hµn, trôc qu©n bÊt kiÕn.<enter><enter><color=gold>Thó c­ìi cao cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-H¹]<color>"	5	500000	1	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
Tóy NguyÖt-Trôc Qu©n	0	10	86	\image\item\equip\horse\gumu_02a0.spr	40	2	3	"L­¬ng thÇn b¹c hµn, trôc qu©n bÊt kiÕn.<enter><enter><color=gold>Thó c­ìi cao cÊp dµnh cho ®Ö tö Cæ Mé KiÕm.<enter>Trang bŞ sÏ vµo tr¹ng th¸i b¾t ®Çu tu luyÖn Tu LuyÖn Ch©u, ®¸nh qu¸i cã thÓ tu luyÖn [TŞnh T­ Ph¸p-H¹]<color>"	5	500000	2	0	111	100%	100%	243	20	20	233	500	500	150	500	500	241	10	10							36	100										
